city,name,zip,address2,hours,state,location,address,services,type,id
Washington,Chevy Chase,20016,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,DC,"{u'lat': 38.948307, u'lon': -77.080856}",4500 Wisconsin Ave Nw,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Hablamos Espa\xf1ol', u'Car & GPS Installation Services', u'Magnolia Home Theater', u'Windows Store', u'Samsung Experience']",BigBox,801
Boston,BOS - Boston Logan Airport,2128,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,MA,"{u'lat': 42.363275, u'lon': -71.025663}",1 Harborside Drive,[],Express,8020
Orlando,MCO - Orlando International Airport,32827,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 28.430565, u'lon': -81.309138}",One Airport Blvd.,[],Express,8021
Memphis,MEM - Memphis International Airport,38116,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TN,"{u'lat': 35.044247, u'lon': -89.981706}",2491 Winchester Rd. Suite 113,[],Express,8022
Dallas,DFW - Dallas/Fort Worth International Airport,75261,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 32.897449, u'lon': -97.040653}",3200 East Airfield Drive,[],Express,8023
Ft. Lauderdale,FLL - Fort Lauderdale-Hollywood International Airport,33315,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 26.067547, u'lon': -80.14059}",100 Aviation Blvd.,[],Express,8025
Reno,RNO - Reno-Tahoe International Airport,89502,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NV,"{u'lat': 39.504041, u'lon': -119.776726}",2001 East Plumb Lane,[],Express,8026
Jamaica,JFK - John F. Kennedy International Airport,11430,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.645676, u'lon': -73.784817}",JFK Access Road,[],Express,8027
Jamaica,JFK - John F. Kennedy International Airport,11430,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.645676, u'lon': -73.784817}",JFK Access Road,[],Express,8028
Las Cruces,Las Cruces,88001,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 10-8,NM,"{u'lat': 32.311649, u'lon': -106.75091}",2280 E Lohman Ave,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Samsung Experience Shop', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Car & GPS Installation Services']",BigBox,802
Houston,IAH - Houston George Bush InterContinetal Airport,77032,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 29.986715, u'lon': -95.347925}",2800 North Terminal Rd.,[],Express,8031
Houston,IAH - Houston George Bush InterContinetal Airport,77032,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 29.986715, u'lon': -95.347925}",2800 North Terminal Rd.,[],Express,8032
Jamaica,JFK - John F. Kennedy International Airport,11430,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.645676, u'lon': -73.784817}",JFK Access Road,[],Express,8033
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8034
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8035
Ft. Lauderdale,FLL - Fort Lauderdale-Hollywood International Airport,33315,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 26.067547, u'lon': -80.14059}",100 Aviation Blvd.,[],Express,8036
Nashville,BNA - Metropolitan Nashville Airport Authority,37214,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TN,"{u'lat': 36.131517, u'lon': -86.669169}",One Terminal Drive,[],Express,8037
Ft. Lauderdale,FLL - Fort Lauderdale-Hollywood International Airport,33315,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 26.067547, u'lon': -80.14059}",100 Aviation Blvd.,[],Express,8038
Oakland,OAK - Oakland International Airport,94621,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 37.729292, u'lon': -122.200085}",9 Airport Dr.,[],Express,8039
Lansing,Lansing,48917,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,MI,"{u'lat': 42.741688, u'lon': -84.623619}",5216 W Saginaw Hwy,"[u'Windows Store', u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Samsung Experience', u'Car & GPS Installation Services', u'Hablamos Espa\xf1ol']",BigBox,803
Newark,EWR - Newark Liberty International Airport,7114,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NJ,"{u'lat': 40.690382, u'lon': -74.177373}",3 Brewster Rd,[],Express,8040
Flushing,LGA - LaGuardia Airport,11371,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.779051, u'lon': -73.856609}",LaGuardia Airport,[],Express,8042
Cleveland,CLE - Cleveland Hopkins International Airport,44181,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,OH,"{u'lat': 40.211273, u'lon': -82.902944}",143 Airport Blvd,[],Express,8043
Columbus,CMH - Port Columbus International Airport,43219,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,OH,"{u'lat': 39.99822, u'lon': -82.889208}",4600 International Gateway,[],Express,8045
Flushing,LGA - LaGuardia Airport,11371,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.779051, u'lon': -73.856609}",LaGuardia Airport,[],Express,8046
Jamaica,JFK - John F. Kennedy International Airport,11430,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.645676, u'lon': -73.784817}",JFK Access Road,[],Express,8047
Las Vegas,LAS - McCarran International Airport,89119,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NV,"{u'lat': 36.08863, u'lon': -115.150408}",5757 Wayne Newton Blvd,[],Express,8048
West Palm Beach,PBI - Palm Beach International Airport,33415,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 26.68871, u'lon': -80.089949}",1000 James L Turnage Boulevard,[],Express,8050
West Palm Beach,PBI - Palm Beach International Airport,33415,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 26.68871, u'lon': -80.089949}",1000 James L Turnage Boulevard,[],Express,8051
Dallas,DAL - Dallas Love Field,75235,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 32.844212, u'lon': -96.849343}",8008 Cedar Springs Rd,[],Express,8052
Houston,IAH - Houston George Bush InterContinetal Airport,77032,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 29.986715, u'lon': -95.347925}",2800 North Terminal Rd.,[],Express,8053
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8055
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8056
Jamaica,JFK - John F. Kennedy International Airport,11430,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.645676, u'lon': -73.784817}",JFK Access Road,[],Express,8059
Jacksonville,Jacksonville,28546,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,NC,"{u'lat': 34.781971, u'lon': -77.39399}",1116 Western Blvd,"[u'Windows Store', u'Geek Squad Services', u'Samsung Experience Shop', u'Best Buy Mobile', u'Best Buy For Business', u'Car & GPS Installation Services', u'Apple Shop', u'Electronics Recycling']",BigBox,805
Dallas,DFW - Dallas/Fort Worth International Airport,75261,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 32.897449, u'lon': -97.040653}",3200 East Airfield Drive,[],Express,8060
Boston,BOS - Boston Logan Airport,2128,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,MA,"{u'lat': 42.363275, u'lon': -71.025663}",1 Harborside Drive,[],Express,8062
Dallas,DFW - Dallas/Fort Worth International Airport,75261,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 32.897449, u'lon': -97.040653}",3200 East Airfield Drive,[],Express,8063
Minneapolis,MSP - Minneapolis Saint Paul International Airport,55111,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,MN,"{u'lat': 44.873221, u'lon': -93.227904}",7150 Humphrey Drive,[],Express,8064
Las Vegas,LAS - McCarran International Airport,89119,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NV,"{u'lat': 36.08863, u'lon': -115.150408}",5757 Wayne Newton Blvd,[],Express,8066
Indianapolis,IND - Indianapolis International Airport,46241,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,IN,"{u'lat': 39.714695, u'lon': -86.298064}",7800 Col. H. Weir Cook Memorial Dr.,[],Express,8067
Las Vegas,LAS - McCarran International Airport,89119,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NV,"{u'lat': 36.08863, u'lon': -115.150408}",5757 Wayne Newton Blvd,[],Express,8068
Flushing,LGA - LaGuardia Airport,11371,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NY,"{u'lat': 40.779051, u'lon': -73.856609}",LaGuardia Airport,[],Express,8069
Seekonk,Seekonk,02771,,Mon: 10-9; Tue: 10-9; Wed: 10-9; Thurs: 10-9; Fri: 10-9; Sat: 10-9; Sun: 11-8,MA,"{u'lat': 41.791756, u'lon': -71.322655}",41 Commerce Way,"[u'Geek Squad Services', u'Best Buy Mobile', u'Best Buy For Business', u'Apple Shop', u'Electronics Recycling', u'Car & GPS Installation Services', u'Magnolia Home Theater', u'Samsung Experience Shop', u'Windows Store']",BigBox,806
Anchorage,ANC - Ted Stevens Anchorage International Airport,99502,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,AK,"{u'lat': 61.17426, u'lon': -149.981754}",5000 West International Airport Road,[],Express,8070
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8071
Los Angeles,LAX - Los Angeles International Airport,90045,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,CA,"{u'lat': 33.94466, u'lon': -118.398227}",1 World Way,[],Express,8073
Orlando,MCO - Orlando International Airport,32827,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,FL,"{u'lat': 28.430565, u'lon': -81.309138}",One Airport Blvd.,[],Express,8074
Morrisville,RDU - Raleigh Durham International Airport,27623,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NC,"{u'lat': 35.870697, u'lon': -78.800314}",2600 W. Terminal Blvd,[],Express,8075
Austin,AUS - Austin Bergstrom International Airport,78719,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,TX,"{u'lat': 30.202087, u'lon': -97.666935}",3600 Presidential Blvd,[],Express,8076
Columbus,CMH - Port Columbus International Airport,43219,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,OH,"{u'lat': 39.99822, u'lon': -82.889208}",4600 International Gateway,[],Express,8077
Reno,RNO - Reno-Tahoe International Airport,89502,,Mon: 0-11:59; Tue: 0-11:59; Wed: 0-11:59; Thurs: 0-11:59; Fri: 0-11:59; Sat: 0-11:59; Sun: 0-11:59,NV,"{u'lat': 39.504041, u'lon': -119.776726}",2001 East Plumb Lane,[],Express,8078
