path,subCategories,id,name
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02010', u'name': u'Rock'}]","[{u'id': u'cat02180', u'name': u'Rock Best Sellers'}, {u'id': u'cat02229', u'name': u'Rock New Releases'}, {u'id': u'cat02215', u'name': u'Rock Coming Soon'}, {u'id': u'cat02686', u'name': u""'50s""}, {u'id': u'cat02687', u'name': u""'60s""}, {u'id': u'cat02688', u'name': u""'70s""}, {u'id': u'cat02689', u'name': u""'80s""}, {u'id': u'cat02690', u'name': u'90s'}, {u'id': u'cat02661', u'name': u'Alternative'}, {u'id': u'cat02662', u'name': u'Art Rock'}, {u'id': u'cat02663', u'name': u'British Folk Rock'}, {u'id': u'cat02691', u'name': u'British Invasion'}, {u'id': u'cat02664', u'name': u'Christian Rock'}, {u'id': u'cat02665', u'name': u'Country Rock'}, {u'id': u'cat02692', u'name': u'Doowop'}, {u'id': u'cat02666', u'name': u'Exercise'}, {u'id': u'cat02667', u'name': u'Experimental Rock'}, {u'id': u'cat02669', u'name': u'Folk Rock'}, {u'id': u'cat02693', u'name': u'Garage Band'}, {u'id': u'cat02694', u'name': u'Girl Groups'}, {u'id': u'cat02670', u'name': u'Glam Rock'}, {u'id': u'cat02671', u'name': u'Gothic'}, {u'id': u'cat02672', u'name': u'Grunge'}, {u'id': u'cat02673', u'name': u'Hard Rock'}, {u'id': u'cat02684', u'name': u'Hardcore/Punk'}, {u'id': u'cat02685', u'name': u'Heavy Metal'}, {u'id': u'cat02674', u'name': u'Industrial'}, {u'id': u'cat02675', u'name': u'Kraut Rock'}, {u'id': u'cat02676', u'name': u'Lo Fi'}, {u'id': u'cat02677', u'name': u'Mod'}, {u'id': u'cat02678', u'name': u'Post Rock'}, {u'id': u'cat02679', u'name': u'Progressive Rock'}, {u'id': u'cat02680', u'name': u'Psychedelic'}, {u'id': u'cat02681', u'name': u'Pub Rock'}, {u'id': u'cat02682', u'name': u'Punk Rock'}, {u'id': u'cat02695', u'name': u""Rock 'N' Roll""}, {u'id': u'cat02696', u'name': u'Rockabilly'}, {u'id': u'cat02683', u'name': u'Southern Rock'}, {u'id': u'cat02697', u'name': u'Surf'}, {u'id': u'cat02900', u'name': u'Tribute Albums'}]",cat02010,Rock
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02011', u'name': u'R&B & Soul'}]","[{u'id': u'cat02181', u'name': u'R&B & Soul Best Sellers'}, {u'id': u'cat02230', u'name': u'R&B & Soul New Releases'}, {u'id': u'cat02216', u'name': u'R&B & Soul Coming Soon'}, {u'id': u'cat02940', u'name': u'General R&B & Soul'}, {u'id': u'cat02699', u'name': u'Atlantic Soul'}, {u'id': u'cat02700', u'name': u'Chicago Soul'}, {u'id': u'cat02701', u'name': u'Classic R&B'}, {u'id': u'cat02702', u'name': u'Contemporary R&B'}, {u'id': u'cat02703', u'name': u'Funk'}, {u'id': u'cat02704', u'name': u'Motown'}, {u'id': u'cat02705', u'name': u'New Orleans R&B'}, {u'id': u'cat02706', u'name': u'Philly Soul'}, {u'id': u'cat02707', u'name': u'Pop R&B'}, {u'id': u'cat02708', u'name': u'R&B Instrumental'}, {u'id': u'cat02709', u'name': u'Soul'}, {u'id': u'cat02710', u'name': u'Stax/Southern Soul'}, {u'id': u'cat02711', u'name': u'Tribute Albums'}]",cat02011,R&B & Soul
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02012', u'name': u'Rap & Hip-Hop'}]","[{u'id': u'cat02182', u'name': u'Rap & Hip-Hop Best Sellers'}, {u'id': u'cat02231', u'name': u'Rap & Hip-Hop New Releases'}, {u'id': u'cat02217', u'name': u'Rap & Hip-Hop Coming Soon'}, {u'id': u'cat02713', u'name': u'East Coast Rap'}, {u'id': u'cat02714', u'name': u'Freestyle'}, {u'id': u'cat02715', u'name': u'French Rap'}, {u'id': u'cat02716', u'name': u'Gangsta/Hardcore'}, {u'id': u'cat02717', u'name': u'Latin Rap'}, {u'id': u'cat02718', u'name': u'Old Skool'}, {u'id': u'cat02719', u'name': u'Rap'}, {u'id': u'cat02720', u'name': u'Southern Rap'}, {u'id': u'cat02721', u'name': u'Turntablist'}, {u'id': u'cat02722', u'name': u'Underground/Alt Rap'}, {u'id': u'cat02723', u'name': u'West Coast Rap'}]",cat02012,Rap & Hip-Hop
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02013', u'name': u'Soundtracks & Shows'}]","[{u'id': u'cat02183', u'name': u'Soundtracks & Shows Best Sellers'}, {u'id': u'cat02232', u'name': u'Soundtracks & Shows New Releases'}, {u'id': u'cat02218', u'name': u'Soundtracks & Shows Coming Soon'}, {u'id': u'cat02724', u'name': u'General Soundtracks & Shows'}, {u'id': u'cat02725', u'name': u'Television'}, {u'id': u'cat02668', u'name': u'Film Composers'}, {u'id': u'cat02898', u'name': u'Stage Composers'}]",cat02013,Soundtracks & Shows
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02014', u'name': u'World'}]","[{u'id': u'cat02184', u'name': u'World Best Sellers'}, {u'id': u'cat02233', u'name': u'World New Releases'}, {u'id': u'cat02219', u'name': u'World Coming Soon'}, {u'id': u'cat02775', u'name': u'General World'}, {u'id': u'cat02726', u'name': u'Aboriginal'}, {u'id': u'cat02893', u'name': u'Afghani'}, {u'id': u'cat02727', u'name': u'African'}, {u'id': u'cat02894', u'name': u'Albanian'}, {u'id': u'cat02895', u'name': u'Algerian'}, {u'id': u'cat02728', u'name': u'Andean'}, {u'id': u'cat02901', u'name': u'Angolan'}, {u'id': u'cat02729', u'name': u'Arabic'}, {u'id': u'cat02731', u'name': u'Armenian'}, {u'id': u'cat02902', u'name': u'Asian'}, {u'id': u'cat02903', u'name': u'Australian'}, {u'id': u'cat02904', u'name': u'Austrian'}, {u'id': u'cat02905', u'name': u'Azerbaijani'}, {u'id': u'cat02732', u'name': u'Balinese'}, {u'id': u'cat02733', u'name': u'Balkans'}, {u'id': u'cat02907', u'name': u'Baltic'}, {u'id': u'cat02734', u'name': u'Banda'}, {u'id': u'cat02908', u'name': u'Bangladeshi'}, {u'id': u'cat02735', u'name': u'Basque'}, {u'id': u'cat02909', u'name': u'Bavarian'}, {u'id': u'cat02910', u'name': u'Belgian'}, {u'id': u'cat02911', u'name': u'Bengali'}, {u'id': u'cat02912', u'name': u'Berber'}, {u'id': u'cat02913', u'name': u'Bhangra'}, {u'id': u'cat02736', u'name': u'British'}, {u'id': u'cat02737', u'name': u'Buddhist'}, {u'id': u'cat02738', u'name': u'Bulgarian'}, {u'id': u'cat02776', u'name': u'Cajun'}, {u'id': u'cat02739', u'name': u'Calypso'}, {u'id': u'cat02915', u'name': u'Canadian'}, {u'id': u'cat02740', u'name': u'Caribbean'}, {u'id': u'cat02741', u'name': u'Celtic'}, {u'id': u'cat02916', u'name': u'Central American'}, {u'id': u'cat02742', u'name': u'Chinese'}, {u'id': u'cat02743', u'name': u'Christmas'}, {u'id': u'cat02923', u'name': u'Egyptian'}, {u'id': u'cat02744', u'name': u'European'}, {u'id': u'cat02745', u'name': u'Fado'}, {u'id': u'cat02746', u'name': u'French'}, {u'id': u'cat02774', u'name': u'Gamelan'}, {u'id': u'cat02747', u'name': u'German'}, {u'id': u'cat02748', u'name': u'Greek'}, {u'id': u'cat02749', u'name': u'Gypsy'}, {u'id': u'cat02750', u'name': u'Hawaiian'}, {u'id': u'cat02751', u'name': u'Indian'}, {u'id': u'cat02752', u'name': u'Indian Classic Music'}, {u'id': u'cat02753', u'name': u'Indonesian'}, {u'id': u'cat02765', u'name': u'Iraqi'}, {u'id': u'cat02754', u'name': u'Iranian'}, {u'id': u'cat02755', u'name': u'Irish'}, {u'id': u'cat02756', u'name': u'Islamic'}, {u'id': u'cat02914', u'name': u'Israeli'}, {u'id': u'cat02757', u'name': u'Italian'}, {u'id': u'cat02758', u'name': u'Japanese'}, {u'id': u'cat02759', u'name': u'Jewish'}, {u'id': u'cat02918', u'name': u'Kurdish'}, {u'id': u'cat02919', u'name': u'Lebanese'}, {u'id': u'cat02760', u'name': u'Mediteranean'}, {u'id': u'cat02922', u'name': u'Middle Eastern'}, {u'id': u'cat02761', u'name': u'Moroccan'}, {u'id': u'cat02762', u'name': u'Native American'}, {u'id': u'cat02766', u'name': u'Polka'}, {u'id': u'cat02925', u'name': u'Polynesian'}, {u'id': u'cat02926', u'name': u'Portuguese'}, {u'id': u'cat02767', u'name': u'Qawwali'}, {u'id': u'cat02764', u'name': u'Russian'}, {u'id': u'cat02768', u'name': u'Scottish'}, {u'id': u'cat02730', u'name': u'South American'}, {u'id': u'cat02769', u'name': u'Spanish'}, {u'id': u'cat02770', u'name': u'Swedish'}, {u'id': u'cat02771', u'name': u'Tango'}, {u'id': u'cat02772', u'name': u'Tibetan'}, {u'id': u'cat02773', u'name': u'Ukrainian'}, {u'id': u'cat02934', u'name': u'Welsh'}]",cat02014,World
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02015', u'name': u'Movies & TV Shows'}]","[{u'id': u'pcmcat376500050000', u'name': u'Blu-ray 3D Discs'}, {u'id': u'pcmcat378400050011', u'name': u'Pre-Orders (Movies & TV Shows)'}, {u'id': u'pcmcat378400050010', u'name': u'New Releases (Movies & TV Shows)'}, {u'id': u'pcmcat378400050009', u'name': u'Coming Soon (Movies & TV Shows)'}, {u'id': u'pcmcat378400050008', u'name': u'TV Shows'}, {u'id': u'pcmcat378400050007', u'name': u'DVD Movies'}, {u'id': u'pcmcat378400050006', u'name': u'Blu-ray Movies'}, {u'id': u'pcmcat748301751785', u'name': u'4K Ultra HD Blu-ray Discs'}]",cat02015,Movies & TV Shows
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02075', u'name': u'Music DVDs'}]","[{u'id': u'cat02519', u'name': u'General Music DVDs'}, {u'id': u'cat02520', u'name': u'Performances'}, {u'id': u'pcmcat77800050013', u'name': u'Featured Music DVDs'}, {u'id': u'cat02259', u'name': u'Music & Concerts New Releases'}, {u'id': u'cat02244', u'name': u'Music & Concerts Coming Soon'}]",cat02075,Music DVDs
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02185', u'name': u'Box Sets'}]","[{u'id': u'cat02188', u'name': u'Box Sets Best Sellers'}, {u'id': u'cat02234', u'name': u'Box Sets New Releases'}, {u'id': u'cat02220', u'name': u'Box Sets Coming Soon'}, {u'id': u'pcmcat83700050009', u'name': u'Featured Box Sets'}, {u'id': u'cat02777', u'name': u'Blues'}, {u'id': u'cat02794', u'name': u""Children's""}, {u'id': u'cat02790', u'name': u'Christmas'}, {u'id': u'cat02791', u'name': u'Comedy'}, {u'id': u'cat02778', u'name': u'Country'}, {u'id': u'cat02779', u'name': u'Dance & DJ'}, {u'id': u'cat02796', u'name': u'Easy Listening'}, {u'id': u'cat02780', u'name': u'Folk'}, {u'id': u'cat02781', u'name': u'Gospel & Christian'}, {u'id': u'cat02782', u'name': u'Jazz'}, {u'id': u'cat02795', u'name': u'Karaoke'}, {u'id': u'cat02792', u'name': u'Latin'}, {u'id': u'cat02783', u'name': u'New Age'}, {u'id': u'cat02784', u'name': u'Pop'}, {u'id': u'cat02786', u'name': u'R&B & Soul'}, {u'id': u'cat02787', u'name': u'Rap & Hip-Hop'}, {u'id': u'cat02797', u'name': u'Reggae'}, {u'id': u'cat02785', u'name': u'Rock'}, {u'id': u'cat02788', u'name': u'Soundtracks & Shows'}, {u'id': u'cat02793', u'name': u'Spoken Word'}, {u'id': u'cat02789', u'name': u'World'}]",cat02185,Box Sets
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02499', u'name': u'Other Genres'}]","[{u'id': u'cat02503', u'name': u'Spoken Word'}]",cat02499,Other Genres
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02500', u'name': u'Holiday'}]","[{u'id': u'pcmcat76900050001', u'name': u'Featured Holiday'}, {u'id': u'cat02798', u'name': u'Blues'}, {u'id': u'cat02814', u'name': u""Children's""}, {u'id': u'cat02811', u'name': u'Comedy'}, {u'id': u'cat02799', u'name': u'Country'}, {u'id': u'cat02800', u'name': u'Dance & DJ'}, {u'id': u'cat02816', u'name': u'Easy Listening'}, {u'id': u'cat02801', u'name': u'Folk'}, {u'id': u'cat02802', u'name': u'Gospel & Christian'}, {u'id': u'cat02803', u'name': u'Jazz'}, {u'id': u'cat02815', u'name': u'Karaoke'}, {u'id': u'cat02812', u'name': u'Latin'}, {u'id': u'cat02804', u'name': u'New Age'}, {u'id': u'cat02805', u'name': u'Pop'}, {u'id': u'cat02807', u'name': u'R&B & Soul'}, {u'id': u'cat02808', u'name': u'Rap & Hip-Hop'}, {u'id': u'cat02817', u'name': u'Reggae'}, {u'id': u'cat02806', u'name': u'Rock'}, {u'id': u'cat02809', u'name': u'Soundtracks & Shows'}, {u'id': u'cat02813', u'name': u'Spoken Word'}, {u'id': u'cat02810', u'name': u'World'}]",cat02500,Holiday
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02501', u'name': u'Comedy/Spoken'}]","[{u'id': u'pcmcat27400050003', u'name': u'Comedy New Releases'}, {u'id': u'pcmcat27400050002', u'name': u'Comedy Coming Soon'}, {u'id': u'cat02818', u'name': u'Christmas'}, {u'id': u'cat02819', u'name': u'Music'}, {u'id': u'cat02820', u'name': u'Spoken Comedy'}, {u'id': u'cat02843', u'name': u'Christmas'}, {u'id': u'cat02844', u'name': u'Comedy'}, {u'id': u'cat02845', u'name': u'Interview'}, {u'id': u'cat02842', u'name': u'Spoken Word'}]",cat02501,Comedy/Spoken
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02502', u'name': u'Latin'}]","[{u'id': u'cat02967', u'name': u'Latin Best Sellers'}, {u'id': u'cat02973', u'name': u'Latin New Releases'}, {u'id': u'cat02970', u'name': u'Latin Coming Soon'}, {u'id': u'cat02821', u'name': u'Alternative Latin'}, {u'id': u'cat02906', u'name': u'Bachata'}, {u'id': u'cat02822', u'name': u'Bolero'}, {u'id': u'cat02823', u'name': u'Bossa Nova'}, {u'id': u'cat02824', u'name': u'Brazilian'}, {u'id': u'cat02917', u'name': u'Charanga'}, {u'id': u'cat02825', u'name': u'Cuban'}, {u'id': u'cat02826', u'name': u'Cuban Son'}, {u'id': u'cat02920', u'name': u'Cumbia'}, {u'id': u'cat02921', u'name': u'Danzon'}, {u'id': u'cat02827', u'name': u'Flamenco'}, {u'id': u'cat02828', u'name': u'Latin'}, {u'id': u'cat02829', u'name': u'Mambo'}, {u'id': u'cat02830', u'name': u'Mariachi'}, {u'id': u'cat02831', u'name': u'Merengue'}, {u'id': u'cat02832', u'name': u'Mexican'}, {u'id': u'cat02833', u'name': u'Mexican Son'}, {u'id': u'cat02834', u'name': u'Music Popular Brasil'}, {u'id': u'cat02835', u'name': u'Norteno'}, {u'id': u'cat02763', u'name': u'Nueva Cancion'}, {u'id': u'cat02836', u'name': u'Puerto Rican'}, {u'id': u'cat02927', u'name': u'Punta'}, {u'id': u'cat02837', u'name': u'Rancheras'}, {u'id': u'cat02838', u'name': u'Rock En Espanol'}, {u'id': u'cat02928', u'name': u'Rumba'}, {u'id': u'cat02839', u'name': u'Salsa'}, {u'id': u'cat02929', u'name': u'Samba'}, {u'id': u'cat02930', u'name': u'Sonidero'}, {u'id': u'cat02931', u'name': u'Tango'}, {u'id': u'cat02840', u'name': u'Tejano'}, {u'id': u'cat02841', u'name': u'Tex-Mex'}, {u'id': u'cat02932', u'name': u'Tropicalia'}, {u'id': u'cat02933', u'name': u'Vallenato'}]",cat02502,Latin
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02499', u'name': u'Other Genres'}, {u'id': u'cat02503', u'name': u'Spoken Word'}]",[],cat02503,Spoken Word
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02504', u'name': u""Children's""}]","[{u'id': u'pcmcat27400050004', u'name': u'Childrens New Releases'}, {u'id': u'pcmcat27400050001', u'name': u'Childrens Coming Soon'}, {u'id': u'pcmcat87200050018', u'name': u'AOS Childrens Titles'}, {u'id': u'cat02846', u'name': u'Christmas'}, {u'id': u'cat02847', u'name': u""Children's Music""}]",cat02504,Children's
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02505', u'name': u'Karaoke'}]","[{u'id': u'cat02848', u'name': u'Blues'}, {u'id': u'cat02865', u'name': u""Children's""}, {u'id': u'cat02861', u'name': u'Christmas'}, {u'id': u'cat02862', u'name': u'Comedy'}, {u'id': u'cat02849', u'name': u'Country'}, {u'id': u'cat02850', u'name': u'Dance & DJ'}, {u'id': u'cat02866', u'name': u'Easy Listening'}, {u'id': u'cat02851', u'name': u'Folk'}, {u'id': u'cat02852', u'name': u'Gospel & Christian'}, {u'id': u'cat02853', u'name': u'Jazz'}, {u'id': u'cat02863', u'name': u'Latin'}, {u'id': u'cat02854', u'name': u'New Age'}, {u'id': u'cat02855', u'name': u'Pop'}, {u'id': u'cat02857', u'name': u'R&B & Soul'}, {u'id': u'cat02858', u'name': u'Rap & Hip-Hop'}, {u'id': u'cat02867', u'name': u'Reggae'}, {u'id': u'cat02856', u'name': u'Rock'}, {u'id': u'cat02859', u'name': u'Soundtracks & Shows'}, {u'id': u'cat02864', u'name': u'Spoken Word'}, {u'id': u'cat02860', u'name': u'World'}]",cat02505,Karaoke
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02506', u'name': u'Easy Listening'}]","[{u'id': u'cat02960', u'name': u'Easy Listening Best Sellers'}, {u'id': u'cat02972', u'name': u'Easy Listening New Releases'}, {u'id': u'cat02969', u'name': u'Easy Listening Coming Soon'}, {u'id': u'cat02868', u'name': u'Ballroom'}, {u'id': u'cat02869', u'name': u'Clarinet'}, {u'id': u'cat02870', u'name': u'Composer Songbook'}, {u'id': u'cat02871', u'name': u'Exotica'}, {u'id': u'cat02872', u'name': u'Guitar'}, {u'id': u'cat02873', u'name': u'Harmonica'}, {u'id': u'cat02874', u'name': u'Instrmntl Collection'}, {u'id': u'cat02875', u'name': u'March'}, {u'id': u'cat02876', u'name': u'Nostalgia'}, {u'id': u'cat02877', u'name': u'Orchestral'}, {u'id': u'cat02878', u'name': u'Organ'}, {u'id': u'cat02879', u'name': u'Panflute'}, {u'id': u'cat02880', u'name': u'Percussion'}, {u'id': u'cat02881', u'name': u'Piano'}, {u'id': u'cat02882', u'name': u'Saxophone'}, {u'id': u'cat02883', u'name': u'Trumpet'}, {u'id': u'cat02884', u'name': u'Wedding Collections'}]",cat02506,Easy Listening
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02507', u'name': u'Reggae'}]","[{u'id': u'cat02974', u'name': u'Reggae New Releases'}, {u'id': u'cat02971', u'name': u'Reggae Coming Soon'}, {u'id': u'cat02885', u'name': u'2 Tone Ska'}, {u'id': u'cat02886', u'name': u'Dancehall/Ragga'}, {u'id': u'cat02887', u'name': u'Dj Toasters'}, {u'id': u'cat02888', u'name': u'Dub'}, {u'id': u'cat02889', u'name': u'Rock Steady'}, {u'id': u'cat02890', u'name': u'Roots Reggae'}, {u'id': u'cat02891', u'name': u'Ska'}, {u'id': u'cat02976', u'name': u'Tribute Albums'}]",cat02507,Reggae
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02075', u'name': u'Music DVDs'}, {u'id': u'cat02519', u'name': u'General Music DVDs'}]",[],cat02519,General Music DVDs
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02075', u'name': u'Music DVDs'}, {u'id': u'cat02520', u'name': u'Performances'}]",[],cat02520,Performances
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02577', u'name': u'British Blues'}]",[],cat02577,British Blues
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02578', u'name': u'Chicago Blues'}]",[],cat02578,Chicago Blues
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02579', u'name': u'Classic Female Blues'}]",[],cat02579,Classic Female Blues
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02580', u'name': u'Contemporary Blues'}]",[],cat02580,Contemporary Blues
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02581', u'name': u'Country Blues'}]",[],cat02581,Country Blues
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02582', u'name': u'Delta'}]",[],cat02582,Delta
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02583', u'name': u'Guitar'}]",[],cat02583,Guitar
"[{u'id': u'abcat0600000', u'name': u'Movies & Music'}, {u'id': u'cat02001', u'name': u'Music (CDs & Vinyl)'}, {u'id': u'cat02002', u'name': u'Blues'}, {u'id': u'cat02584', u'name': u'Harmonica'}]",[],cat02584,Harmonica
